Status,Filename,FolderA_Path,FolderA_Timestamp,FolderB_Path,FolderB_Timestamp
Exact Match,ProductManager v4.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\ExamSoft\ProductManager v4.doc,1322585666.0,\\?\D:\documents\Employment\Resumes\ExamSoft\ProductManager v4.doc,1322585666.0
Exact Match,Marissa Rials-template.docx,\\?\E:\0_My Stuff\Professional-Career\Resumes\marissa\Marissa Rials-template.docx,1384984784.0,\\?\D:\documents\Employment\Resumes\marissa\Marissa Rials-template.docx,1384984784.0
Exact Match,Affirmative_Action_Survey.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\medsynergies\Affirmative_Action_Survey.doc,1320865772.0,\\?\D:\documents\Employment\Resumes\medsynergies\Affirmative_Action_Survey.doc,1320865772.0
Exact Match,Disclosure_Form.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\medsynergies\Disclosure_Form.doc,1320866486.0,\\?\D:\documents\Employment\Resumes\medsynergies\Disclosure_Form.doc,1320866486.0
Exact Match,MedSynergies_Corporate_Directions.pdf,\\?\E:\0_My Stuff\Professional-Career\Resumes\medsynergies\MedSynergies_Corporate_Directions.pdf,1320865812.0,\\?\D:\documents\Employment\Resumes\medsynergies\MedSynergies_Corporate_Directions.pdf,1320865812.0
Exact Match,medsynergies_interviews.pdf,\\?\E:\0_My Stuff\Professional-Career\Resumes\medsynergies\medsynergies_interviews.pdf,1320865858.0,\\?\D:\documents\Employment\Resumes\medsynergies\medsynergies_interviews.pdf,1320865858.0
Exact Match,MSI_Application.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\medsynergies\MSI_Application.doc,1320935768.0,\\?\D:\documents\Employment\Resumes\medsynergies\MSI_Application.doc,1320935768.0
Exact Match,Solutions Development Director Job Description.docx,\\?\E:\0_My Stuff\Professional-Career\Resumes\medsynergies\Solutions Development Director Job Description.docx,1320380300.0,\\?\D:\documents\Employment\Resumes\medsynergies\Solutions Development Director Job Description.docx,1320380300.0
Exact Match,Nicholas Rials 11-1 revision(ray v1).docx,\\?\E:\0_My Stuff\Professional-Career\Resumes\nick\Nicholas Rials 11-1 revision(ray v1).docx,1635818218.0,\\?\D:\documents\Employment\Resumes\nick\Nicholas Rials 11-1 revision(ray v1).docx,1635818216.0349305
Exact Match,CS Director JD.docx,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\CS Director JD.docx,1407879774.0,\\?\D:\documents\Employment\Resumes\Templates\CS Director JD.docx,1407879774.0
Exact Match,Srbinovski - Resume.docx,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Srbinovski - Resume.docx,1407463126.0,\\?\D:\documents\Employment\Resumes\Templates\Srbinovski - Resume.docx,1407463126.0
Exact Match,README.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\README.doc,1277849960.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\README.doc,1277849960.0
Exact Match,Closing Paragraph Foundation 1.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 1.doc,1277753574.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 1.doc,1277753574.0
Exact Match,Closing Paragraph Foundation 10.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 10.doc,1277754066.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 10.doc,1277754066.0
Exact Match,Closing Paragraph Foundation 11.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 11.doc,1277754100.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 11.doc,1277754100.0
Exact Match,Closing Paragraph Foundation 12.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 12.doc,1277754140.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 12.doc,1277754140.0
Exact Match,Closing Paragraph Foundation 13.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 13.doc,1277754176.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 13.doc,1277754176.0
Exact Match,Closing Paragraph Foundation 14.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 14.doc,1277754202.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 14.doc,1277754202.0
Exact Match,Closing Paragraph Foundation 15.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 15.doc,1277756794.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 15.doc,1277756794.0
Exact Match,Closing Paragraph Foundation 16.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 16.doc,1277756832.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 16.doc,1277756832.0
Exact Match,Closing Paragraph Foundation 17.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 17.doc,1277756858.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 17.doc,1277756858.0
Exact Match,Closing Paragraph Foundation 18.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 18.doc,1277756882.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 18.doc,1277756882.0
Exact Match,Closing Paragraph Foundation 19.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 19.doc,1277756922.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 19.doc,1277756922.0
Exact Match,Closing Paragraph Foundation 2.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 2.doc,1277753630.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 2.doc,1277753630.0
Exact Match,Closing Paragraph Foundation 20.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 20.doc,1277756946.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 20.doc,1277756946.0
Exact Match,Closing Paragraph Foundation 21.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 21.doc,1277756978.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 21.doc,1277756978.0
Exact Match,Closing Paragraph Foundation 22.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 22.doc,1277757006.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 22.doc,1277757006.0
Exact Match,Closing Paragraph Foundation 23.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 23.doc,1277757030.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 23.doc,1277757030.0
Exact Match,Closing Paragraph Foundation 24.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 24.doc,1277757054.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 24.doc,1277757054.0
Exact Match,Closing Paragraph Foundation 25.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 25.doc,1277757084.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 25.doc,1277757084.0
Exact Match,Closing Paragraph Foundation 26.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 26.doc,1277757120.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 26.doc,1277757120.0
Exact Match,Closing Paragraph Foundation 27.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 27.doc,1277757142.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 27.doc,1277757142.0
Exact Match,Closing Paragraph Foundation 28.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 28.doc,1277757168.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 28.doc,1277757168.0
Exact Match,Closing Paragraph Foundation 29.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 29.doc,1277757212.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 29.doc,1277757212.0
Exact Match,Closing Paragraph Foundation 3.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 3.doc,1277753664.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 3.doc,1277753664.0
Exact Match,Closing Paragraph Foundation 30.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 30.doc,1277757246.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 30.doc,1277757246.0
Exact Match,Closing Paragraph Foundation 31.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 31.doc,1277757292.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 31.doc,1277757292.0
Exact Match,Closing Paragraph Foundation 4.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 4.doc,1277753712.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 4.doc,1277753712.0
Exact Match,Closing Paragraph Foundation 5.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 5.doc,1277753850.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 5.doc,1277753850.0
Exact Match,Closing Paragraph Foundation 6.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 6.doc,1277753886.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 6.doc,1277753886.0
Exact Match,Closing Paragraph Foundation 7.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 7.doc,1277753924.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 7.doc,1277753924.0
Exact Match,Closing Paragraph Foundation 8.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 8.doc,1277753970.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 8.doc,1277753970.0
Exact Match,Closing Paragraph Foundation 9.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 9.doc,1277754022.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Closing Paragraph\Closing Paragraph Foundation 9.doc,1277754022.0
Exact Match,Cover Letter Foundation 1.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 1.doc,1277825530.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 1.doc,1277825530.0
Exact Match,Cover Letter Foundation 10.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 10.doc,1277827032.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 10.doc,1277827032.0
Exact Match,Cover Letter Foundation 11.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 11.doc,1277827276.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 11.doc,1277827276.0
Exact Match,Cover Letter Foundation 12.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 12.doc,1277827372.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 12.doc,1277827372.0
Exact Match,Cover Letter Foundation 13.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 13.doc,1277827546.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 13.doc,1277827546.0
Exact Match,Cover Letter Foundation 14.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 14.doc,1277827704.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 14.doc,1277827704.0
Exact Match,Cover Letter Foundation 15.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 15.doc,1277827924.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 15.doc,1277827924.0
Exact Match,Cover Letter Foundation 16.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 16.doc,1277828020.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 16.doc,1277828020.0
Exact Match,Cover Letter Foundation 17.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 17.doc,1277828166.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 17.doc,1277828166.0
Exact Match,Cover Letter Foundation 18.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 18.doc,1277828492.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 18.doc,1277828492.0
Exact Match,Cover Letter Foundation 19.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 19.doc,1277828662.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 19.doc,1277828662.0
Exact Match,Cover Letter Foundation 2.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 2.doc,1277825642.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 2.doc,1277825642.0
Exact Match,Cover Letter Foundation 20.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 20.doc,1277828802.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 20.doc,1277828802.0
Exact Match,Cover Letter Foundation 21.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 21.doc,1277828938.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 21.doc,1277828938.0
Exact Match,Cover Letter Foundation 22.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 22.doc,1277829032.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 22.doc,1277829032.0
Exact Match,Cover Letter Foundation 23.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 23.doc,1277829102.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 23.doc,1277829102.0
Exact Match,Cover Letter Foundation 24.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 24.doc,1277829168.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 24.doc,1277829168.0
Exact Match,Cover Letter Foundation 25.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 25.doc,1277829232.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 25.doc,1277829232.0
Exact Match,Cover Letter Foundation 26.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 26.doc,1277829334.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 26.doc,1277829334.0
Exact Match,Cover Letter Foundation 27.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 27.doc,1277829448.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 27.doc,1277829448.0
Exact Match,Cover Letter Foundation 28.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 28.doc,1277829548.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 28.doc,1277829548.0
Exact Match,Cover Letter Foundation 29.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 29.doc,1277829606.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 29.doc,1277829606.0
Exact Match,Cover Letter Foundation 3.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 3.doc,1277825770.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 3.doc,1277825770.0
Exact Match,Cover Letter Foundation 30.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 30.doc,1277829746.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 30.doc,1277829746.0
Exact Match,Cover Letter Foundation 31.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 31.doc,1277829816.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 31.doc,1277829816.0
Exact Match,Cover Letter Foundation 32.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 32.doc,1277829980.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 32.doc,1277829980.0
Exact Match,Cover Letter Foundation 33.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 33.doc,1277830124.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 33.doc,1277830124.0
Exact Match,Cover Letter Foundation 34.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 34.doc,1277830246.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 34.doc,1277830246.0
Exact Match,Cover Letter Foundation 35.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 35.doc,1277830308.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 35.doc,1277830308.0
Exact Match,Cover Letter Foundation 36.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 36.doc,1277830538.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 36.doc,1277830538.0
Exact Match,Cover Letter Foundation 37.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 37.doc,1277830662.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 37.doc,1277830662.0
Exact Match,Cover Letter Foundation 4.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 4.doc,1277825962.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 4.doc,1277825962.0
Exact Match,Cover Letter Foundation 5.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 5.doc,1277826040.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 5.doc,1277826040.0
Exact Match,Cover Letter Foundation 6.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 6.doc,1277826192.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 6.doc,1277826192.0
Exact Match,Cover Letter Foundation 7.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 7.doc,1277826460.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 7.doc,1277826460.0
Exact Match,Cover Letter Foundation 8.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 8.doc,1277826670.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 8.doc,1277826670.0
Exact Match,Cover Letter Foundation 9.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 9.doc,1277826882.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\Complete Cover Letters\Cover Letter Foundation 9.doc,1277826882.0
Exact Match,First Paragraph Foundation 1.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 1.doc,1277736514.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 1.doc,1277736514.0
Exact Match,First Paragraph Foundation 10.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 10.doc,1277737680.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 10.doc,1277737680.0
Exact Match,First Paragraph Foundation 11.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 11.doc,1277737794.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 11.doc,1277737794.0
Exact Match,First Paragraph Foundation 12.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 12.doc,1277737836.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 12.doc,1277737836.0
Exact Match,First Paragraph Foundation 13.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 13.doc,1277737870.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 13.doc,1277737870.0
Exact Match,First Paragraph Foundation 14.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 14.doc,1277737918.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 14.doc,1277737918.0
Exact Match,First Paragraph Foundation 15.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 15.doc,1277737968.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 15.doc,1277737968.0
Exact Match,First Paragraph Foundation 16.doc,\\?\E:\0_My Stuff\Professional-Career\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 16.doc,1277738010.0,\\?\D:\documents\Employment\Resumes\Templates\Job Search\Foundations\First Paragraph\First Paragraph Foundation 16.doc,1277738010.0
